PERSONID,SUBJECT_Pref,SUBJECT_Pref_Level,SUBJECT_Teach_Mapping
106543,MSGENSCIENCE,2,Science
106543,ELEMENTARY,1,GeneralEd
106543,BIOLOGY,3,Science
106543,SPED,3,GeneralEd
106543,ENGLISH,1,English
106543,MUSIC,1,OtherSubjects
106543,CHEMISTRY,3,Science
100275,FRENCH,3,ForeignLanguage
100275,COMPUTERSCI,2,Math
100275,HSMATH,2,Math
100275,ELEMENTARY,3,GeneralEd
100275,SPED,2,GeneralEd
100275,BILINGUAL,3,ForeignLanguage
100275,MSGENSCIENCE,3,Science
100275,BIOLOGY,3,Science
100275,ARTS,1,Humanities
100275,HISTORY,1,SocialStudies
100275,SPANISH,3,ForeignLanguage
100275,PHYSICS,3,Science
100275,MSMATH,2,Math
100275,HSGENSCIENCE,2,Science
100275,CHEMISTRY,3,Science
100275,MSGENERALIST,1,GeneralEd
100275,MUSIC,1,OtherSubjects
100275,ESL,3,English
100275,ENGLISH,1,English
100275,PREK,2,OtherSubjects
107184,MSGENERALIST,2,GeneralEd
107184,BIOLOGY,1,Science
107184,HISTORY,3,SocialStudies
107184,SPED,3,GeneralEd
107184,PHYSICS,3,Science
107184,FRENCH,3,ForeignLanguage
107184,COMPUTERSCI,3,Math
107184,MSMATH,3,Math
107184,PREK,3,OtherSubjects
107184,MSGENSCIENCE,1,Science
107184,ARTS,2,Humanities
107184,SPANISH,3,ForeignLanguage
107184,BILINGUAL,3,ForeignLanguage
107184,ELEMENTARY,3,GeneralEd
107184,ENGLISH,3,English
107184,HSMATH,3,Math
107184,MUSIC,3,OtherSubjects
107184,CHEMISTRY,1,Science
107184,HSGENSCIENCE,2,Science
107184,ESL,3,English
107104,PREK,3,OtherSubjects
107104,PHYSICS,3,Science
107104,SPED,3,GeneralEd
107104,ESL,3,English
107104,FRENCH,3,ForeignLanguage
107104,BIOLOGY,3,Science
107104,BILINGUAL,3,ForeignLanguage
107104,MUSIC,3,OtherSubjects
107104,HSMATH,3,Math
107104,HSGENSCIENCE,2,Science
107104,ELEMENTARY,3,GeneralEd
107104,MSGENERALIST,1,GeneralEd
107104,ARTS,2,Humanities
107104,SPANISH,3,ForeignLanguage
107104,MSMATH,2,Math
107104,HISTORY,1,SocialStudies
107104,MSGENSCIENCE,2,Science
107104,CHEMISTRY,3,Science
107104,COMPUTERSCI,3,Math
107104,ENGLISH,1,English
106124,COMPUTERSCI,3,Math
106124,CHEMISTRY,3,Science
106124,MSGENERALIST,2,GeneralEd
106124,BILINGUAL,3,ForeignLanguage
106124,SPED,3,GeneralEd
106124,ENGLISH,2,English
106124,HISTORY,1,SocialStudies
106124,MSMATH,3,Math
106124,ARTS,3,Humanities
106124,HSMATH,3,Math
106124,HSGENSCIENCE,3,Science
106124,MSGENSCIENCE,3,Science
106124,PHYSICS,3,Science
106124,SPANISH,3,ForeignLanguage
106124,BIOLOGY,3,Science
106124,ELEMENTARY,3,GeneralEd
106124,PREK,3,OtherSubjects
106124,MUSIC,3,OtherSubjects
106124,ESL,3,English
106124,FRENCH,3,ForeignLanguage
107431,SPANISH,3,ForeignLanguage
107431,ELEMENTARY,1,GeneralEd
107431,HSGENSCIENCE,3,Science
107431,PHYSICS,3,Science
107431,ESL,3,English
107431,ENGLISH,3,English
107431,HSMATH,3,Math
107431,FRENCH,3,ForeignLanguage
107431,BIOLOGY,3,Science
107431,MSGENSCIENCE,3,Science
107431,BILINGUAL,3,ForeignLanguage
107431,ARTS,3,Humanities
107431,HISTORY,3,SocialStudies
107431,PREK,3,OtherSubjects
107431,MSMATH,3,Math
107431,MUSIC,3,OtherSubjects
107431,CHEMISTRY,3,Science
107431,SPED,3,GeneralEd
107431,MSGENERALIST,3,GeneralEd
107431,COMPUTERSCI,3,Math
101761,ESL,3,English
101761,ELEMENTARY,2,GeneralEd
101761,MSGENERALIST,2,GeneralEd
101761,SPANISH,3,ForeignLanguage
101761,ENGLISH,2,English
101761,HSMATH,3,Math
101761,COMPUTERSCI,3,Math
101761,SPED,3,GeneralEd
101761,HSGENSCIENCE,2,Science
101761,FRENCH,3,ForeignLanguage
101761,PREK,2,OtherSubjects
101761,MSMATH,3,Math
101761,MUSIC,3,OtherSubjects
101761,PHYSICS,3,Science
101761,BILINGUAL,3,ForeignLanguage
101761,MSGENSCIENCE,2,Science
101761,BIOLOGY,2,Science
101761,ARTS,3,Humanities
101761,HISTORY,2,SocialStudies
101761,CHEMISTRY,3,Science
102969,HSMATH,1,Math
102969,SPANISH,3,ForeignLanguage
102969,HSGENSCIENCE,3,Science
102969,ENGLISH,3,English
102969,MSGENERALIST,3,GeneralEd
102969,BILINGUAL,3,ForeignLanguage
102969,COMPUTERSCI,3,Math
102969,FRENCH,3,ForeignLanguage
102969,ESL,3,English
102969,ARTS,3,Humanities
102969,PHYSICS,3,Science
102969,MSMATH,1,Math
102969,HISTORY,2,SocialStudies
102969,MSGENSCIENCE,3,Science
102969,ELEMENTARY,1,GeneralEd
102969,BIOLOGY,3,Science
102969,MUSIC,3,OtherSubjects
102969,SPED,1,GeneralEd
102969,CHEMISTRY,3,Science
102969,PREK,1,OtherSubjects
109824,BIOLOGY,3,Science
109824,PREK,1,OtherSubjects
109824,BILINGUAL,1,ForeignLanguage
109824,HISTORY,2,SocialStudies
109824,SPANISH,1,ForeignLanguage
109824,MSMATH,3,Math
109824,ARTS,1,Humanities
109824,ENGLISH,2,English
109824,CHEMISTRY,3,Science
109824,HSMATH,3,Math
109824,ELEMENTARY,1,GeneralEd
109824,COMPUTERSCI,3,Math
109824,SPED,3,GeneralEd
109824,ESL,1,English
109824,HSGENSCIENCE,3,Science
109824,PHYSICS,3,Science
109824,FRENCH,3,ForeignLanguage
109824,MSGENERALIST,3,GeneralEd
109824,MSGENSCIENCE,3,Science
109824,MUSIC,3,OtherSubjects
108004,SPANISH,3,ForeignLanguage
108004,MSGENERALIST,3,GeneralEd
108004,MSMATH,3,Math
108004,ARTS,3,Humanities
108004,ELEMENTARY,3,GeneralEd
108004,BILINGUAL,3,ForeignLanguage
108004,HISTORY,1,SocialStudies
108004,COMPUTERSCI,3,Math
108004,SPED,3,GeneralEd
108004,FRENCH,3,ForeignLanguage
108004,PHYSICS,3,Science
108004,BIOLOGY,3,Science
108004,PREK,1,OtherSubjects
108004,ESL,3,English
108004,ENGLISH,3,English
108004,MUSIC,3,OtherSubjects
108004,HSGENSCIENCE,3,Science
108004,CHEMISTRY,3,Science
108004,MSGENSCIENCE,3,Science
108004,HSMATH,3,Math
105461,SPED,3,GeneralEd
105461,ESL,3,English
105461,ELEMENTARY,1,GeneralEd
105461,MSGENSCIENCE,3,Science
105461,COMPUTERSCI,3,Math
105461,MUSIC,3,OtherSubjects
105461,BILINGUAL,3,ForeignLanguage
105461,BIOLOGY,2,Science
105461,HSGENSCIENCE,2,Science
105461,FRENCH,3,ForeignLanguage
105461,MSMATH,3,Math
105461,ENGLISH,3,English
105461,CHEMISTRY,3,Science
105461,HSMATH,3,Math
105461,ARTS,3,Humanities
105461,PHYSICS,3,Science
105461,MSGENERALIST,3,GeneralEd
105461,PREK,1,OtherSubjects
105461,SPANISH,3,ForeignLanguage
105461,HISTORY,3,SocialStudies
100309,SPANISH,3,ForeignLanguage
100309,COMPUTERSCI,2,Math
100309,MSGENSCIENCE,1,Science
100309,PREK,3,OtherSubjects
100309,HISTORY,1,SocialStudies
100309,FRENCH,3,ForeignLanguage
100309,BIOLOGY,2,Science
100309,HSGENSCIENCE,2,Science
100309,MSGENERALIST,1,GeneralEd
100309,ELEMENTARY,1,GeneralEd
100309,SPED,2,GeneralEd
100309,MUSIC,3,OtherSubjects
100309,CHEMISTRY,3,Science
100309,ARTS,2,Humanities
100309,HSMATH,2,Math
100309,BILINGUAL,3,ForeignLanguage
100309,MSMATH,2,Math
100309,PHYSICS,3,Science
100309,ENGLISH,1,English
100309,ESL,3,English
108991,FRENCH,3,ForeignLanguage
108991,MSMATH,1,Math
108991,HSMATH,1,Math
108991,PHYSICS,1,Science
108991,ESL,3,English
108991,HISTORY,2,SocialStudies
108991,COMPUTERSCI,2,Math
108991,SPANISH,3,ForeignLanguage
108991,MUSIC,3,OtherSubjects
108991,PREK,3,OtherSubjects
108991,ELEMENTARY,3,GeneralEd
108991,ENGLISH,2,English
108991,MSGENERALIST,2,GeneralEd
108991,BIOLOGY,1,Science
108991,SPED,3,GeneralEd
108991,HSGENSCIENCE,1,Science
108991,MSGENSCIENCE,1,Science
108991,BILINGUAL,3,ForeignLanguage
108991,CHEMISTRY,1,Science
108991,ARTS,3,Humanities
106510,HSMATH,1,Math
106510,PREK,1,OtherSubjects
106510,CHEMISTRY,3,Science
106510,SPED,2,GeneralEd
106510,BILINGUAL,2,ForeignLanguage
106510,BIOLOGY,3,Science
106510,FRENCH,3,ForeignLanguage
106510,COMPUTERSCI,1,Math
106510,ELEMENTARY,1,GeneralEd
106510,HISTORY,2,SocialStudies
106510,SPANISH,3,ForeignLanguage
106510,MUSIC,3,OtherSubjects
106510,MSMATH,1,Math
106510,PHYSICS,3,Science
106510,ARTS,3,Humanities
106510,MSGENSCIENCE,3,Science
106510,MSGENERALIST,1,GeneralEd
106510,HSGENSCIENCE,3,Science
106510,ESL,1,English
106510,ENGLISH,3,English
107209,PREK,1,OtherSubjects
107209,ELEMENTARY,1,GeneralEd
107209,SPANISH,3,ForeignLanguage
107209,BIOLOGY,3,Science
107209,CHEMISTRY,3,Science
107209,FRENCH,3,ForeignLanguage
107209,ENGLISH,2,English
107209,MSGENSCIENCE,2,Science
107209,ESL,3,English
107209,PHYSICS,3,Science
107209,SPED,2,GeneralEd
107209,HISTORY,2,SocialStudies
107209,HSMATH,3,Math
107209,BILINGUAL,3,ForeignLanguage
107209,ARTS,2,Humanities
107209,COMPUTERSCI,3,Math
107209,MSGENERALIST,1,GeneralEd
107209,HSGENSCIENCE,3,Science
107209,MSMATH,3,Math
107209,MUSIC,2,OtherSubjects
109438,BILINGUAL,3,ForeignLanguage
109438,SPANISH,3,ForeignLanguage
109438,ELEMENTARY,2,GeneralEd
109438,CHEMISTRY,3,Science
109438,HISTORY,1,SocialStudies
109438,HSGENSCIENCE,2,Science
109438,PREK,3,OtherSubjects
109438,MSMATH,3,Math
109438,SPED,1,GeneralEd
109438,MSGENERALIST,1,GeneralEd
109438,MUSIC,2,OtherSubjects
109438,HSMATH,3,Math
109438,BIOLOGY,3,Science
109438,COMPUTERSCI,3,Math
109438,PHYSICS,3,Science
109438,FRENCH,3,ForeignLanguage
109438,ENGLISH,1,English
109438,MSGENSCIENCE,2,Science
109438,ARTS,2,Humanities
109438,ESL,3,English
109683,ARTS,3,Humanities
109683,ELEMENTARY,3,GeneralEd
109683,FRENCH,3,ForeignLanguage
109683,ENGLISH,3,English
109683,COMPUTERSCI,3,Math
109683,BIOLOGY,3,Science
109683,BILINGUAL,2,ForeignLanguage
109683,PREK,3,OtherSubjects
109683,CHEMISTRY,3,Science
109683,SPANISH,3,ForeignLanguage
109683,PHYSICS,3,Science
109683,MSMATH,3,Math
109683,MSGENSCIENCE,3,Science
109683,HSGENSCIENCE,3,Science
109683,MSGENERALIST,3,GeneralEd
109683,SPED,3,GeneralEd
109683,HISTORY,3,SocialStudies
109683,MUSIC,3,OtherSubjects
109683,HSMATH,3,Math
109683,ESL,1,English
106363,SPED,3,GeneralEd
106363,ELEMENTARY,2,GeneralEd
106363,MUSIC,3,OtherSubjects
106363,PREK,3,OtherSubjects
106363,ENGLISH,2,English
106363,HSGENSCIENCE,3,Science
106363,HSMATH,3,Math
106363,HISTORY,1,SocialStudies
106363,FRENCH,3,ForeignLanguage
106363,MSGENSCIENCE,3,Science
106363,MSMATH,3,Math
106363,MSGENERALIST,2,GeneralEd
106363,ARTS,3,Humanities
106363,PHYSICS,3,Science
106363,CHEMISTRY,3,Science
106363,BIOLOGY,3,Science
106363,ESL,2,English
106363,BILINGUAL,3,ForeignLanguage
106363,COMPUTERSCI,3,Math
106363,SPANISH,3,ForeignLanguage
103675,PHYSICS,2,Science
103675,BIOLOGY,1,Science
103675,BILINGUAL,3,ForeignLanguage
103675,MSMATH,1,Math
103675,MSGENSCIENCE,1,Science
103675,ENGLISH,1,English
103675,SPANISH,3,ForeignLanguage
103675,COMPUTERSCI,2,Math
103675,SPED,2,GeneralEd
103675,HSGENSCIENCE,1,Science
103675,ARTS,3,Humanities
103675,ESL,3,English
103675,CHEMISTRY,1,Science
103675,MUSIC,2,OtherSubjects
103675,HISTORY,2,SocialStudies
103675,FRENCH,3,ForeignLanguage
103675,MSGENERALIST,1,GeneralEd
103675,ELEMENTARY,1,GeneralEd
103675,HSMATH,1,Math
103675,PREK,3,OtherSubjects
107045,ELEMENTARY,3,GeneralEd
107045,HSGENSCIENCE,3,Science
107045,MSGENSCIENCE,3,Science
107045,ESL,3,English
107045,MSMATH,1,Math
107045,COMPUTERSCI,3,Math
107045,HISTORY,1,SocialStudies
107045,SPANISH,3,ForeignLanguage
107045,FRENCH,3,ForeignLanguage
107045,BIOLOGY,3,Science
107045,MUSIC,3,OtherSubjects
107045,MSGENERALIST,2,GeneralEd
107045,SPED,3,GeneralEd
107045,PREK,3,OtherSubjects
107045,PHYSICS,3,Science
107045,ENGLISH,2,English
107045,ARTS,3,Humanities
107045,CHEMISTRY,3,Science
107045,BILINGUAL,3,ForeignLanguage
107045,HSMATH,1,Math
108001,PHYSICS,3,Science
108001,ARTS,2,Humanities
108001,ELEMENTARY,2,GeneralEd
108001,BILINGUAL,3,ForeignLanguage
108001,CHEMISTRY,3,Science
108001,COMPUTERSCI,3,Math
108001,ENGLISH,1,English
108001,MSMATH,2,Math
108001,SPED,2,GeneralEd
108001,MUSIC,1,OtherSubjects
108001,BIOLOGY,2,Science
108001,FRENCH,3,ForeignLanguage
108001,SPANISH,3,ForeignLanguage
108001,ESL,1,English
108001,MSGENERALIST,1,GeneralEd
108001,HISTORY,1,SocialStudies
108001,MSGENSCIENCE,2,Science
108001,HSGENSCIENCE,2,Science
108001,PREK,3,OtherSubjects
108001,HSMATH,2,Math
103102,PREK,3,OtherSubjects
103102,HSGENSCIENCE,3,Science
103102,ELEMENTARY,2,GeneralEd
103102,SPED,3,GeneralEd
103102,PHYSICS,3,Science
103102,CHEMISTRY,3,Science
103102,ESL,2,English
103102,MSGENERALIST,1,GeneralEd
103102,ARTS,3,Humanities
103102,BIOLOGY,3,Science
103102,SPANISH,2,ForeignLanguage
103102,ENGLISH,2,English
103102,HSMATH,3,Math
103102,MSGENSCIENCE,3,Science
103102,COMPUTERSCI,3,Math
103102,FRENCH,3,ForeignLanguage
103102,BILINGUAL,3,ForeignLanguage
103102,HISTORY,2,SocialStudies
103102,MUSIC,3,OtherSubjects
103102,MSMATH,2,Math
106607,SPED,3,GeneralEd
106607,ENGLISH,3,English
106607,BILINGUAL,3,ForeignLanguage
106607,MSGENERALIST,3,GeneralEd
106607,ELEMENTARY,2,GeneralEd
106607,FRENCH,3,ForeignLanguage
106607,BIOLOGY,3,Science
106607,COMPUTERSCI,3,Math
106607,MSGENSCIENCE,3,Science
106607,HSGENSCIENCE,3,Science
106607,HISTORY,3,SocialStudies
106607,ESL,3,English
106607,HSMATH,3,Math
106607,PREK,1,OtherSubjects
106607,SPANISH,3,ForeignLanguage
106607,MSMATH,3,Math
106607,CHEMISTRY,3,Science
106607,ARTS,3,Humanities
106607,PHYSICS,3,Science
106607,MUSIC,3,OtherSubjects
109791,BIOLOGY,3,Science
109791,MUSIC,3,OtherSubjects
109791,MSMATH,3,Math
109791,PREK,2,OtherSubjects
109791,SPED,2,GeneralEd
109791,BILINGUAL,3,ForeignLanguage
109791,HSGENSCIENCE,3,Science
109791,MSGENSCIENCE,3,Science
109791,HISTORY,2,SocialStudies
109791,ENGLISH,2,English
109791,ESL,3,English
109791,FRENCH,3,ForeignLanguage
109791,ARTS,2,Humanities
109791,HSMATH,3,Math
109791,PHYSICS,3,Science
109791,SPANISH,3,ForeignLanguage
109791,MSGENERALIST,2,GeneralEd
109791,COMPUTERSCI,3,Math
109791,ELEMENTARY,2,GeneralEd
109791,CHEMISTRY,3,Science
101728,ARTS,3,Humanities
101728,PHYSICS,3,Science
101728,SPED,3,GeneralEd
101728,MSMATH,3,Math
101728,ESL,3,English
101728,PREK,3,OtherSubjects
101728,MUSIC,3,OtherSubjects
101728,MSGENSCIENCE,3,Science
101728,ELEMENTARY,1,GeneralEd
101728,COMPUTERSCI,3,Math
101728,HSGENSCIENCE,3,Science
101728,CHEMISTRY,3,Science
101728,FRENCH,3,ForeignLanguage
101728,HISTORY,1,SocialStudies
101728,BIOLOGY,3,Science
101728,HSMATH,3,Math
101728,MSGENERALIST,2,GeneralEd
101728,BILINGUAL,3,ForeignLanguage
101728,ENGLISH,2,English
101728,SPANISH,3,ForeignLanguage
109783,BILINGUAL,3,ForeignLanguage
109783,PHYSICS,3,Science
109783,SPANISH,3,ForeignLanguage
109783,HSGENSCIENCE,3,Science
109783,HSMATH,2,Math
109783,ELEMENTARY,2,GeneralEd
109783,MSGENSCIENCE,2,Science
109783,BIOLOGY,3,Science
109783,MUSIC,3,OtherSubjects
109783,MSMATH,1,Math
109783,ENGLISH,3,English
109783,CHEMISTRY,3,Science
109783,FRENCH,3,ForeignLanguage
109783,MSGENERALIST,1,GeneralEd
109783,COMPUTERSCI,3,Math
109783,SPED,3,GeneralEd
109783,PREK,2,OtherSubjects
109783,ESL,3,English
109783,HISTORY,3,SocialStudies
109783,ARTS,3,Humanities
106976,PREK,2,OtherSubjects
106976,ELEMENTARY,1,GeneralEd
107728,MUSIC,3,OtherSubjects
107728,PHYSICS,3,Science
107728,HISTORY,3,SocialStudies
107728,MSGENERALIST,3,GeneralEd
107728,HSGENSCIENCE,3,Science
107728,COMPUTERSCI,3,Math
107728,MSGENSCIENCE,3,Science
107728,ENGLISH,3,English
107728,BILINGUAL,3,ForeignLanguage
107728,PREK,1,OtherSubjects
107728,HSMATH,3,Math
107728,ARTS,3,Humanities
107728,CHEMISTRY,3,Science
107728,BIOLOGY,3,Science
107728,ESL,3,English
107728,ELEMENTARY,2,GeneralEd
107728,MSMATH,3,Math
107728,FRENCH,3,ForeignLanguage
107728,SPED,3,GeneralEd
107728,SPANISH,3,ForeignLanguage
107016,ARTS,3,Humanities
107016,MSGENSCIENCE,3,Science
107016,PREK,2,OtherSubjects
107016,HISTORY,3,SocialStudies
107016,SPED,3,GeneralEd
107016,BIOLOGY,3,Science
107016,HSGENSCIENCE,3,Science
107016,ELEMENTARY,1,GeneralEd
107016,HSMATH,3,Math
107016,CHEMISTRY,3,Science
107016,MSGENERALIST,3,GeneralEd
107016,SPANISH,3,ForeignLanguage
107016,PHYSICS,3,Science
107016,FRENCH,3,ForeignLanguage
107016,BILINGUAL,3,ForeignLanguage
107016,ESL,3,English
107016,ENGLISH,3,English
107016,MUSIC,3,OtherSubjects
107016,COMPUTERSCI,3,Math
107016,MSMATH,3,Math
108618,BIOLOGY,3,Science
108618,HSGENSCIENCE,3,Science
108618,MSGENSCIENCE,3,Science
108618,PHYSICS,3,Science
108618,MUSIC,3,OtherSubjects
108618,MSGENERALIST,2,GeneralEd
108618,CHEMISTRY,3,Science
108618,HISTORY,3,SocialStudies
108618,ARTS,3,Humanities
108618,BILINGUAL,3,ForeignLanguage
108618,HSMATH,3,Math
108618,COMPUTERSCI,3,Math
108618,SPED,3,GeneralEd
108618,ESL,3,English
108618,SPANISH,3,ForeignLanguage
108618,PREK,3,OtherSubjects
108618,ELEMENTARY,3,GeneralEd
108618,MSMATH,3,Math
108618,ENGLISH,1,English
108618,FRENCH,3,ForeignLanguage
105525,BIOLOGY,2,Science
105525,BILINGUAL,1,ForeignLanguage
105525,MSMATH,3,Math
105525,ARTS,3,Humanities
105525,ESL,1,English
105525,SPANISH,1,ForeignLanguage
105525,MUSIC,3,OtherSubjects
105525,ELEMENTARY,1,GeneralEd
105525,HSMATH,3,Math
105525,FRENCH,3,ForeignLanguage
105525,MSGENSCIENCE,1,Science
105525,HISTORY,1,SocialStudies
105525,ENGLISH,1,English
105525,COMPUTERSCI,3,Math
105525,PREK,1,OtherSubjects
105525,HSGENSCIENCE,1,Science
105525,SPED,1,GeneralEd
105525,MSGENERALIST,1,GeneralEd
105525,PHYSICS,3,Science
105525,CHEMISTRY,3,Science
105044,COMPUTERSCI,3,Math
105044,FRENCH,3,ForeignLanguage
105044,HSGENSCIENCE,3,Science
105044,ELEMENTARY,2,GeneralEd
105044,MSMATH,3,Math
105044,MSGENERALIST,3,GeneralEd
105044,SPED,1,GeneralEd
105044,PHYSICS,3,Science
105044,PREK,2,OtherSubjects
105044,HSMATH,3,Math
105044,ARTS,3,Humanities
105044,ESL,2,English
105044,SPANISH,3,ForeignLanguage
105044,ENGLISH,3,English
105044,BIOLOGY,3,Science
105044,HISTORY,3,SocialStudies
105044,CHEMISTRY,3,Science
105044,BILINGUAL,3,ForeignLanguage
105044,MUSIC,3,OtherSubjects
105044,MSGENSCIENCE,3,Science
105058,MSMATH,3,Math
105058,BIOLOGY,3,Science
105058,CHEMISTRY,3,Science
105058,COMPUTERSCI,3,Math
105058,HSGENSCIENCE,3,Science
105058,MUSIC,3,OtherSubjects
105058,ARTS,3,Humanities
105058,FRENCH,3,ForeignLanguage
105058,HISTORY,3,SocialStudies
105058,ENGLISH,2,English
105058,ELEMENTARY,2,GeneralEd
105058,PREK,1,OtherSubjects
105058,MSGENSCIENCE,3,Science
105058,BILINGUAL,3,ForeignLanguage
105058,SPANISH,3,ForeignLanguage
105058,HSMATH,3,Math
105058,SPED,3,GeneralEd
105058,PHYSICS,3,Science
105058,MSGENERALIST,3,GeneralEd
105058,ESL,3,English
105553,CHEMISTRY,3,Science
105553,HISTORY,1,SocialStudies
105553,COMPUTERSCI,3,Math
105553,ARTS,3,Humanities
105553,PREK,2,OtherSubjects
105553,MSGENERALIST,2,GeneralEd
105553,HSGENSCIENCE,3,Science
105553,SPED,3,GeneralEd
105553,BIOLOGY,3,Science
105553,BILINGUAL,3,ForeignLanguage
105553,ESL,2,English
105553,SPANISH,3,ForeignLanguage
105553,PHYSICS,3,Science
105553,MSMATH,3,Math
105553,HSMATH,3,Math
105553,MUSIC,3,OtherSubjects
105553,FRENCH,3,ForeignLanguage
105553,MSGENSCIENCE,3,Science
105553,ELEMENTARY,2,GeneralEd
105553,ENGLISH,1,English
103492,BILINGUAL,3,ForeignLanguage
103492,CHEMISTRY,3,Science
103492,MUSIC,3,OtherSubjects
103492,BIOLOGY,3,Science
103492,HISTORY,2,SocialStudies
103492,SPED,3,GeneralEd
103492,PREK,3,OtherSubjects
103492,ENGLISH,1,English
103492,ESL,3,English
103492,MSGENERALIST,3,GeneralEd
103492,ELEMENTARY,3,GeneralEd
103492,SPANISH,3,ForeignLanguage
103492,COMPUTERSCI,3,Math
103492,ARTS,2,Humanities
103492,MSGENSCIENCE,3,Science
103492,HSGENSCIENCE,3,Science
103492,HSMATH,3,Math
103492,MSMATH,3,Math
103492,FRENCH,3,ForeignLanguage
103492,PHYSICS,3,Science
109088,COMPUTERSCI,3,Math
109088,HISTORY,3,SocialStudies
109088,SPANISH,3,ForeignLanguage
109088,CHEMISTRY,3,Science
109088,FRENCH,3,ForeignLanguage
109088,HSMATH,3,Math
109088,BIOLOGY,2,Science
109088,SPED,3,GeneralEd
109088,ENGLISH,3,English
109088,MSGENSCIENCE,3,Science
109088,ARTS,3,Humanities
109088,ESL,3,English
109088,MUSIC,3,OtherSubjects
109088,PREK,3,OtherSubjects
109088,MSMATH,3,Math
109088,HSGENSCIENCE,2,Science
109088,PHYSICS,3,Science
109088,BILINGUAL,3,ForeignLanguage
109088,ELEMENTARY,1,GeneralEd
109088,MSGENERALIST,3,GeneralEd
104471,MSGENERALIST,3,GeneralEd
104471,PREK,3,OtherSubjects
104471,ELEMENTARY,3,GeneralEd
103506,SPANISH,3,ForeignLanguage
103506,MSMATH,3,Math
103506,MUSIC,3,OtherSubjects
103506,BILINGUAL,3,ForeignLanguage
103506,ESL,3,English
103506,HISTORY,2,SocialStudies
103506,SPED,2,GeneralEd
103506,ARTS,2,Humanities
103506,PREK,2,OtherSubjects
103506,FRENCH,3,ForeignLanguage
103506,MSGENSCIENCE,3,Science
103506,HSMATH,3,Math
103506,CHEMISTRY,3,Science
103506,ELEMENTARY,1,GeneralEd
103506,PHYSICS,3,Science
103506,HSGENSCIENCE,3,Science
103506,BIOLOGY,3,Science
103506,ENGLISH,1,English
103506,COMPUTERSCI,3,Math
103506,MSGENERALIST,1,GeneralEd
108789,CHEMISTRY,1,Science
108789,ESL,3,English
108789,FRENCH,2,ForeignLanguage
108789,HSMATH,1,Math
108789,MSGENERALIST,2,GeneralEd
108789,HISTORY,1,SocialStudies
108789,ARTS,1,Humanities
108789,MUSIC,3,OtherSubjects
108789,SPED,2,GeneralEd
108789,BIOLOGY,1,Science
108789,COMPUTERSCI,2,Math
108789,PHYSICS,2,Science
108789,ELEMENTARY,2,GeneralEd
108789,MSGENSCIENCE,2,Science
108789,ENGLISH,1,English
108789,SPANISH,3,ForeignLanguage
108789,PREK,2,OtherSubjects
108789,BILINGUAL,3,ForeignLanguage
108789,MSMATH,1,Math
108789,HSGENSCIENCE,1,Science
102314,MUSIC,3,OtherSubjects
102314,CHEMISTRY,3,Science
102314,ARTS,3,Humanities
102314,SPED,3,GeneralEd
102314,COMPUTERSCI,3,Math
102314,PHYSICS,3,Science
102314,MSGENSCIENCE,2,Science
102314,ENGLISH,1,English
102314,BILINGUAL,3,ForeignLanguage
102314,SPANISH,3,ForeignLanguage
102314,BIOLOGY,3,Science
102314,HSMATH,3,Math
102314,ESL,3,English
102314,PREK,3,OtherSubjects
102314,MSGENERALIST,1,GeneralEd
102314,HSGENSCIENCE,2,Science
102314,ELEMENTARY,2,GeneralEd
102314,FRENCH,3,ForeignLanguage
102314,MSMATH,3,Math
102314,HISTORY,2,SocialStudies
103023,ESL,2,English
103023,HISTORY,1,SocialStudies
103023,SPED,2,GeneralEd
103023,ENGLISH,1,English
103023,BILINGUAL,3,ForeignLanguage
103023,PREK,3,OtherSubjects
103023,SPANISH,3,ForeignLanguage
103023,HSGENSCIENCE,1,Science
103023,FRENCH,3,ForeignLanguage
103023,MSMATH,3,Math
103023,HSMATH,3,Math
103023,MUSIC,3,OtherSubjects
103023,MSGENERALIST,2,GeneralEd
103023,COMPUTERSCI,3,Math
103023,ELEMENTARY,2,GeneralEd
103023,MSGENSCIENCE,1,Science
103023,PHYSICS,2,Science
103023,ARTS,3,Humanities
103023,BIOLOGY,1,Science
103023,CHEMISTRY,2,Science
108284,BIOLOGY,2,Science
108284,SPED,1,GeneralEd
108284,MSGENERALIST,1,GeneralEd
108284,HSMATH,2,Math
108284,COMPUTERSCI,3,Math
108284,ELEMENTARY,1,GeneralEd
108284,FRENCH,3,ForeignLanguage
108284,MUSIC,3,OtherSubjects
108284,PHYSICS,3,Science
108284,HISTORY,1,SocialStudies
108284,ARTS,3,Humanities
108284,PREK,3,OtherSubjects
108284,MSGENSCIENCE,2,Science
108284,ENGLISH,2,English
108284,SPANISH,3,ForeignLanguage
108284,MSMATH,2,Math
108284,CHEMISTRY,2,Science
108284,BILINGUAL,3,ForeignLanguage
108284,HSGENSCIENCE,1,Science
108284,ESL,2,English
109471,ESL,3,English
109471,PHYSICS,3,Science
109471,SPED,2,GeneralEd
109471,ENGLISH,1,English
109471,MSGENERALIST,1,GeneralEd
109471,CHEMISTRY,3,Science
109471,ARTS,3,Humanities
109471,ELEMENTARY,2,GeneralEd
109471,HSMATH,3,Math
109471,BIOLOGY,3,Science
109471,MSMATH,2,Math
109471,HSGENSCIENCE,3,Science
109471,PREK,3,OtherSubjects
109471,FRENCH,3,ForeignLanguage
