PERSONID,REGION_CODE,REGION_Pref_Level,REGION_Pref_Rank
105371,436,2,5
105371,406,2,2
105371,433,3,9
105371,432,3,10
107617,437,1,1
107617,423,3,1
107617,405,3,1
107617,420,3,1
107617,438,1,2
107617,411,3,1
107617,409,3,1
107617,418,3,1
107617,432,3,1
107617,438,2,1
107269,414,3,5
107269,426,3,4
107269,422,2,2
107269,402,3,2
107269,454,3,1
107269,NA,3,6
107269,439,1,1
107269,407,1,2
107269,448,3,3
107269,433,2,1
107086,400,3,2
107086,406,2,2
107086,404,1,3
107086,424,3,3
107086,410,1,2
107086,409,2,1
107086,NA,3,1
107086,402,2,2
107086,419,2,2
107086,421,1,1
104309,405,3,2
104309,419,1,1
104309,426,3,3
104309,414,3,4
104309,404,3,1
104309,423,1,2
104309,411,2,1
104309,406,3,2
104309,432,1,2
104309,409,2,1
100414,426,1,3
100414,402,1,2
100414,440,2,5
100414,403,2,9
100414,423,1,6
100414,410,1,1
100414,NA,2,7
100414,430,2,3
100414,404,1,5
100414,439,1,4
100414,413,2,1
100414,417,2,10
100414,NA,2,8
100414,406,2,2
105394,446,2,2
105394,437,2,4
105394,406,1,4
105394,438,2,3
105394,415,3,1
105394,416,1,1
105394,446,1,2
105394,434,2,1
105394,405,1,3
105394,431,3,1
109483,432,3,1
109483,419,2,5
109483,406,1,3
109483,435,2,3
109483,409,2,1
109483,404,2,2
109483,442,1,2
109483,438,2,4
109483,411,1,1
109483,416,1,4
104053,454,1,2
104053,432,2,3
104053,409,1,4
104053,420,3,2
104053,435,2,2
104053,436,2,1
104053,419,3,3
104053,433,1,1
104053,448,3,1
104053,402,1,3
106544,420,3,1
106544,405,1,4
106544,407,2,3
106544,402,3,2
106544,409,1,3
106544,404,1,1
106544,442,1,5
106544,438,2,2
106544,NA,2,4
106544,406,2,5
106544,418,1,2
106544,411,2,1
108506,454,1,3
108506,439,1,3
108506,433,1,2
108506,435,3,2
108506,438,2,3
108506,434,1,1
108506,435,3,1
108506,406,1,4
108506,NA,3,3
108506,437,2,3
103184,404,1,6
103184,448,2,1
103184,438,2,3
103184,443,2,4
103184,407,1,3
103184,437,3,1
103184,413,1,2
103184,446,1,8
103184,414,2,5
103184,446,1,10
103184,426,1,5
103184,439,1,9
103184,400,1,7
103184,406,1,1
103184,402,1,4
103184,412,2,2
109493,NA,2,1
109493,423,1,2
109493,424,2,2
109493,410,1,1
109493,403,1,1
109493,417,2,1
109493,405,3,1
109493,442,1,1
109493,409,3,1
109493,402,2,1
108473,416,3,3
108473,454,1,2
108473,433,1,1
108473,435,1,4
108473,406,1,3
108473,438,3,2
108473,431,2,2
108473,432,3,1
108473,438,2,4
108473,NA,2,1
108473,409,1,5
106428,404,2,1
106428,443,2,3
106428,454,3,1
106428,401,3,1
106428,412,3,1
106428,414,2,2
106428,438,2,2
106428,419,1,1
106428,NA,1,2
106428,446,3,3
107370,420,2,2
107370,441,3,1
107370,435,3,1
107370,432,2,1
107370,448,3,1
107370,427,2,2
107370,436,1,1
107370,416,3,1
107370,403,2,2
107370,429,2,1
105010,434,1,2
105010,436,1,2
105010,415,2,1
105010,411,2,1
105010,419,2,1
105010,406,2,2
105010,416,2,1
105010,440,1,2
105010,409,1,1
105010,405,1,1
103356,415,1,4
103356,446,2,1
103356,411,1,5
103356,432,3,1
103356,412,2,5
103356,438,1,2
103356,409,1,1
103356,436,2,4
103356,406,1,6
103356,438,3,2
103356,416,2,2
103356,423,3,3
103356,446,2,3
103356,431,1,3
103736,437,3,2
103736,NA,1,3
103736,409,1,3
103736,448,3,1
103736,419,1,2
103736,411,1,5
103736,446,2,1
103736,406,2,2
103736,432,1,1
103736,405,1,4
102008,418,3,1
102008,446,3,1
102008,448,3,1
102008,415,3,1
102008,434,3,1
102008,435,3,1
102008,420,3,1
102008,405,1,1
102008,431,3,1
102008,412,3,1
104514,423,3,1
104514,434,1,4
104514,413,1,1
104514,400,2,2
104514,424,1,5
104514,415,3,1
104514,438,2,3
104514,430,2,1
104514,402,1,3
104514,406,1,2
103153,404,1,3
103153,435,2,4
103153,454,3,1
103153,416,2,2
103153,412,3,1
103153,435,2,3
103153,426,1,2
103153,419,1,1
103153,442,2,2
103153,438,1,3
103153,415,3,1
100842,409,2,3
100842,432,1,3
100842,417,2,2
100842,430,2,3
100842,427,2,3
100842,403,1,2
100842,405,3,1
100842,429,2,1
100842,NA,3,2
100842,NA,1,1
103158,438,1,1
103158,423,1,1
103158,426,1,2
103158,402,1,1
103158,446,3,1
103158,422,2,1
103158,444,1,1
103158,443,3,1
103158,437,3,1
103158,438,2,1
102416,446,1,3
102416,446,2,6
102416,443,3,10
102416,419,1,5
102416,414,1,2
102416,434,1,1
102416,400,1,4
102416,427,2,8
102416,438,2,7
102416,NA,3,9
103086,407,3,3
103086,409,1,2
103086,404,1,3
103086,411,3,2
103086,423,3,6
103086,432,2,1
103086,402,3,4
103086,405,3,1
103086,406,1,1
103086,434,3,5
105294,454,1,7
105294,411,1,5
105294,438,2,3
105294,415,2,1
105294,452,2,6
105294,406,1,2
105294,448,3,1
105294,441,3,2
105294,412,1,6
105294,431,1,4
105294,418,2,4
105294,443,2,5
105294,438,1,3
105294,434,1,8
105294,405,2,2
105294,416,1,1
103581,423,3,4
103581,416,3,5
103581,422,3,4
103581,443,1,1
103581,409,1,2
103581,406,2,4
103581,432,1,3
103581,404,3,6
103581,437,2,3
103581,414,3,1
109290,430,1,1
109290,434,3,1
109290,432,2,1
109290,405,2,4
109290,411,3,1
109290,409,1,1
109290,436,3,1
109290,440,3,1
109290,400,2,3
109290,413,2,2
108500,454,2,4
108500,432,1,2
108500,419,1,1
108500,423,1,4
108500,411,1,5
108500,NA,2,2
108500,409,1,3
108500,436,2,1
108500,404,1,6
108500,402,2,3
108587,413,1,1
108587,429,3,6
108587,421,3,3
108587,405,3,7
108587,433,2,1
108587,410,3,4
108587,409,3,2
108587,454,1,1
108587,NA,3,5
108587,406,3,1
108587,417,3,8
109329,423,3,1
109329,440,1,4
109329,439,2,6
109329,452,1,5
109329,409,1,3
109329,454,2,1
109329,436,3,2
109329,404,2,3
109329,405,2,2
109329,411,2,5
109329,406,1,1
109329,NA,2,4
109329,416,1,2
100238,400,1,1
100238,NA,3,1
100238,443,3,1
100238,401,3,2
100238,437,3,1
100238,414,3,2
100238,434,3,1
100238,419,3,1
100238,421,3,1
100238,438,3,1
101924,446,3,10
101924,431,2,5
101924,412,2,3
101924,429,3,6
101924,404,3,8
101924,408,3,9
101924,405,1,1
101924,418,2,2
101924,410,2,4
101924,402,3,7
108916,436,1,2
108916,434,2,2
108916,429,2,1
108916,407,2,1
108916,409,2,1
108916,443,2,2
108916,403,1,3
108916,417,1,1
108916,427,1,1
108916,412,2,1
108916,410,1,1
108916,408,1,3
106953,443,1,4
106953,434,1,1
106953,412,1,2
106953,401,1,5
106953,406,2,6
106953,416,3,10
106953,438,3,9
106953,437,2,7
106953,432,2,8
106953,435,1,3
101733,435,1,5
101733,433,1,4
101733,414,3,1
101733,438,1,1
101733,NA,1,4
101733,446,1,4
101733,437,1,2
101733,441,2,3
101733,435,1,3
101733,444,3,1
101733,443,1,5
108623,407,3,5
108623,424,1,1
108623,422,1,1
108623,402,3,3
108623,439,3,4
108623,409,3,7
108623,423,3,1
108623,426,3,2
108623,405,3,8
108623,404,3,3
108623,432,3,9
105029,427,2,6
105029,438,2,5
105029,431,2,1
105029,432,2,2
105029,415,1,1
105029,413,2,8
105029,406,2,7
105029,NA,2,4
105029,421,2,3
105029,441,3,1
109754,409,3,1
109754,404,1,3
109754,407,1,2
109754,448,2,2
109754,422,2,1
109754,426,3,2
109754,439,1,1
109754,423,1,2
109754,452,3,3
109754,405,2,2
101806,407,3,1
101806,409,1,3
101806,434,1,4
101806,419,2,1
101806,438,1,1
101806,422,2,3
101806,411,2,2
101806,439,1,4
101806,406,1,2
101806,404,1,3
101593,438,1,1
101593,454,3,9
101593,420,2,8
101593,443,1,2
101593,418,1,5
101593,448,3,10
101593,405,2,7
101593,411,2,6
101593,438,1,3
101593,437,1,4
109609,419,3,2
109609,404,2,2
109609,443,3,1
109609,423,1,5
109609,406,1,2
109609,402,2,1
109609,438,1,1
109609,438,1,5
109609,431,1,4
109609,434,1,3
102390,438,2,2
102390,437,1,4
102390,426,1,5
102390,410,2,1
102390,443,3,1
102390,446,1,3
102390,438,1,2
102390,407,3,2
102390,424,2,3
106690,437,1,4
106690,420,1,2
106690,432,2,1
106690,441,2,3
106690,409,3,1
106690,444,2,2
106690,452,2,4
106690,406,1,3
106690,418,1,1
106690,419,3,2
108908,437,3,1
108908,427,1,2
108908,438,1,4
108908,438,3,2
108908,431,2,3
108908,430,1,1
108908,446,2,2
108908,412,1,3
108908,434,2,1
108908,442,1,5
104456,NA,3,1
104456,422,2,4
104456,407,3,1
104456,439,3,1
104456,419,2,1
104456,409,2,4
104456,440,2,2
104456,404,3,1
104456,406,1,1
104456,432,2,2
108894,430,1,5
108894,429,2,8
108894,403,3,10
108894,NA,2,6
108894,452,1,3
108894,406,2,7
108894,427,1,1
108894,409,1,2
108894,416,1,4
108894,417,3,9
105912,434,1,1
105912,435,2,1
105912,442,3,4
105912,418,3,1
105912,411,3,3
105912,NA,3,7
105912,435,2,2
105912,431,3,2
105912,419,3,6
105912,401,3,5
103580,409,1,2
103580,NA,3,1
103580,438,2,4
103580,437,1,4
103580,443,1,1
103580,406,2,1
103580,448,2,2
103580,438,1,3
103580,434,2,3
103580,419,3,2
106019,411,2,1
106019,438,3,2
106019,NA,3,9
106019,440,3,3
106019,431,3,6
106019,442,3,4
106019,406,3,8
106019,443,3,1
106019,416,3,5
106019,434,1,1
106019,437,3,7
108606,422,1,1
108606,402,2,1
108606,406,2,5
108606,438,1,2
108606,438,2,3
108606,434,1,3
108606,441,2,6
108606,432,3,2
108606,454,2,4
108606,436,3,1
108606,NA,3,3
102680,439,1,1
102680,404,1,2
102680,435,2,3
102680,437,3,2
102680,402,1,4
102680,435,3,1
102680,407,2,1
102680,448,2,2
102680,432,3,3
102680,423,1,3
100074,401,1,4
100074,448,3,2
100074,418,3,1
100074,437,2,3
100074,446,1,1
100074,446,1,3
100074,438,1,5
100074,432,2,1
100074,405,2,2
100074,409,1,2
106323,422,1,2
106323,419,2,4
106323,406,2,7
106323,423,1,1
106323,438,2,8
106323,402,2,6
106323,414,3,10
106323,411,2,5
106323,NA,3,9
106323,407,1,3
109131,437,2,5
109131,436,1,2
109131,421,2,7
109131,430,1,5
109131,409,1,3
109131,411,2,2
109131,401,2,2
109131,NA,3,1
109131,443,2,4
109131,438,1,6
109131,441,1,1
109131,432,2,8
109131,417,3,2
109131,434,2,1
109131,444,2,6
109131,413,2,3
109131,440,1,4
109131,419,1,7
105050,435,3,2
105050,454,1,3
105050,406,2,1
105050,415,1,2
105050,418,1,4
105050,446,1,3
105050,438,2,2
105050,433,1,1
105050,431,3,1
105050,414,2,3
105050,442,3,1
105050,407,1,5
106109,437,3,2
106109,411,1,8
106109,412,1,6
106109,438,1,1
106109,402,1,3
106109,405,1,7
106109,406,1,2
106109,409,3,1
106109,434,1,4
106109,439,1,5
106109,404,1,9
105534,419,3,1
105534,NA,3,1
105534,448,3,1
105534,446,3,1
105534,438,3,1
105534,452,3,1
105534,416,3,1
105534,432,3,1
105534,414,3,1
105534,436,3,1
106537,407,2,5
106537,423,2,4
106537,406,2,1
106537,434,2,8
106537,415,2,3
106537,409,1,1
106537,405,2,1
106537,418,1,2
106537,446,3,1
106537,439,2,6
106537,419,2,7
106537,416,2,2
106537,438,2,8
105262,406,1,2
105262,435,3,3
105262,442,2,4
105262,405,3,2
105262,411,2,2
105262,438,2,3
105262,402,1,1
105262,407,3,1
105262,416,1,3
105262,422,2,1
107001,404,2,3
107001,406,2,1
107001,410,1,2
107001,NA,1,2
107001,419,3,1
107001,400,3,2
107001,421,1,1
107001,417,2,2
107001,424,2,4
107001,403,1,1
104714,435,1,3
104714,438,1,2
104714,408,1,1
104714,421,1,2
104714,446,3,1
104714,446,3,1
104714,444,2,1
104714,437,1,1
104714,435,1,2
104714,418,1,2
104714,413,2,2
105124,413,1,4
105124,438,1,3
105124,418,2,3
105124,415,1,5
105124,427,3,2
105124,431,2,2
105124,420,2,1
105124,454,3,1
105124,421,1,2
105124,406,1,1
101746,407,2,1
101746,423,3,1
101746,438,1,1
101746,444,2,1
101746,439,2,1
101746,448,2,1
101746,437,2,1
101746,404,2,1
101746,422,3,1
101746,438,2,1
109612,NA,2,1
109612,420,1,1
109612,400,2,1
109612,437,2,1
109612,403,2,1
109612,438,2,1
109612,448,2,1
109612,NA,2,1
109612,417,2,1
103269,438,3,1
103269,430,2,2
103269,429,3,2
103269,434,3,2
103269,409,1,1
103269,438,3,1
103269,406,2,1
103269,403,3,3
103269,413,2,2
103269,421,2,2
108271,422,1,4
108271,404,1,2
108271,438,3,1
108271,NA,2,2
108271,414,2,3
108271,439,1,3
108271,423,1,1
108271,446,3,2
108271,419,2,1
108271,426,3,3
107989,422,1,2
107989,407,1,4
107989,432,2,1
107989,419,1,5
107989,NA,2,1
107989,402,2,1
107989,405,2,2
107989,411,2,2
107989,426,1,3
107989,423,1,1
103872,405,2,3
103872,409,3,1
103872,406,2,1
103872,443,2,2
103872,434,2,2
103872,433,3,2
103872,432,3,1
103872,411,1,1
103872,438,1,2
103872,438,2,3
100181,411,3,3
100181,404,3,2
100181,434,3,1
100181,436,3,5
100181,401,2,1
100181,435,2,2
100181,406,3,4
100181,402,1,1
100181,409,1,2
100181,438,2,3
104056,435,3,1
104056,454,3,1
104056,442,1,2
104056,437,3,1
104056,406,1,2
104056,438,3,1
104056,433,1,1
104056,446,3,1
104056,441,3,1
104056,434,3,1
100159,452,3,1
100159,444,1,2
100159,402,1,1
100159,407,1,2
100159,411,2,1
100159,435,1,4
100159,442,2,1
100159,406,3,1
100159,440,2,2
100159,435,1,5
103317,421,3,2
103317,420,3,2
103317,434,3,1
103317,429,2,1
103317,406,2,1
103317,NA,3,2
103317,430,3,2
103317,409,1,1
103317,405,3,2
103317,413,3,1
102421,438,1,3
102421,406,2,2
102421,438,1,1
102421,NA,2,1
102421,446,1,2
102421,443,3,1
102421,446,2,4
102421,437,3,2
102421,414,2,3
102421,409,1,4
104677,440,2,1
104677,444,2,3
104677,436,3,2
104677,435,2,2
104677,439,1,2
104677,435,3,1
104677,437,2,2
104677,432,1,4
104677,429,1,1
104677,409,2,1
104677,441,1,5
104677,420,2,3
104677,442,1,3
104677,452,1,1
109625,423,2,3
109625,438,3,1
109625,404,2,2
109625,415,2,3
109625,409,2,4
109625,419,2,1
109625,434,3,2
109625,416,1,1
109625,411,3,1
109625,439,3,1
106802,434,1,3
106802,400,3,1
106802,435,1,2
106802,433,1,3
106802,454,1,4
106802,435,1,2
106802,438,1,1
106802,444,2,1
106802,437,2,1
106802,421,2,1
106802,442,2,1
107351,440,1,1
107351,414,3,2
107351,432,2,1
107351,422,1,2
107351,441,3,1
107351,431,3,2
107351,436,1,2
107351,419,1,3
107351,404,1,2
107351,416,1,3
102918,405,3,1
102918,404,1,3
102918,423,3,6
102918,406,1,1
102918,402,3,2
102918,409,1,2
102918,411,3,4
102918,434,3,5
102918,432,2,1
102918,407,3,3
107654,448,3,1
107654,437,3,1
107654,402,2,2
107654,419,2,1
107654,443,3,1
107654,406,2,2
107654,438,1,1
107654,423,2,2
107654,438,1,2
107654,407,2,2
100184,406,1,4
100184,NA,1,2
100184,431,2,3
100184,438,1,3
100184,435,3,2
100184,446,2,2
100184,411,1,2
100184,409,1,1
100184,433,2,1
100184,440,3,1
100184,436,2,2
100184,435,2,5
100184,443,2,4
100184,441,2,5
100184,437,2,3
100184,442,2,2
100276,416,3,1
100276,431,3,1
100276,NA,3,1
100276,402,3,1
100276,435,3,1
100276,414,3,1
100276,426,3,1
100276,442,3,1
100276,419,3,1
100276,415,3,1
101079,419,3,1
101079,409,1,5
101079,417,1,1
101079,404,2,3
101079,411,3,2
101079,410,2,1
101079,406,2,2
101079,NA,1,4
101079,432,1,3
101079,403,1,2
101251,423,3,6
101251,439,3,4
101251,407,3,5
101251,432,3,8
101251,404,1,1
101251,405,3,9
101251,402,3,10
101251,448,3,9
101251,422,3,8
101251,409,3,7
103252,430,1,4
103252,419,3,1
103252,406,1,2
103252,409,1,1
103252,410,2,3
103252,NA,1,3
103252,411,2,2
103252,NA,1,5
103252,432,3,2
103252,424,2,1
104723,405,1,1
104723,442,3,1
104723,406,3,1
104723,431,3,1
104723,435,3,1
104723,412,2,1
104723,411,2,1
104723,423,2,1
104723,439,2,1
104723,446,3,1
102888,406,1,1
102888,415,2,2
102888,417,1,4
102888,421,2,1
102888,413,1,2
102888,423,3,1
102888,434,2,3
102888,431,2,4
102888,404,3,2
102888,430,1,3
109119,441,1,3
109119,432,3,1
109119,418,3,1
109119,412,2,3
109119,446,2,3
109119,409,1,2
109119,436,1,1
109119,NA,3,1
109119,423,2,2
109119,404,2,1
106567,407,3,1
106567,446,2,1
106567,423,1,1
106567,418,1,2
106567,430,1,4
106567,405,1,2
106567,403,2,1
106567,410,1,3
106567,420,2,2
106567,411,2,2
106567,424,2,2
106078,440,3,4
106078,437,2,2
106078,402,2,1
106078,438,3,1
106078,438,3,3
106078,411,3,5
106078,432,1,1
106078,442,1,2
106078,419,2,3
106078,NA,3,2
103230,411,2,3
103230,429,1,3
103230,433,1,2
103230,NA,1,4
103230,409,1,1
103230,406,1,5
103230,430,3,1
103230,NA,2,2
103230,427,2,1
103230,426,3,1
107062,NA,2,6
107062,410,2,3
107062,400,1,2
107062,417,2,4
107062,411,3,2
107062,406,1,1
107062,421,2,1
107062,438,2,5
107062,423,3,2
107062,413,3,1
107062,419,2,2
107547,432,2,1
107547,412,1,3
107547,438,1,1
107547,443,1,5
107547,406,1,1
107547,446,1,3
107547,420,2,3
107547,409,1,1
107547,435,2,4
107547,439,1,3
107547,404,2,2
107547,437,1,2
107547,426,1,4
107547,NA,2,4
107547,422,2,1
107547,416,2,3
107547,407,1,4
107547,452,2,3
107547,438,1,2
103569,443,2,4
103569,438,2,1
103569,420,3,1
103569,437,3,3
103569,438,1,1
103569,411,1,3
103569,406,2,3
103569,414,1,2
103569,419,3,2
103569,409,2,2
107837,420,3,6
107837,422,3,1
107837,407,3,2
107837,434,3,9
107837,446,3,7
107837,404,3,3
107837,448,3,4
107837,412,3,8
107837,418,3,5
107837,423,1,1
106394,401,2,1
106394,438,1,1
106394,404,1,4
106394,411,2,2
106394,406,1,3
106394,433,3,2
106394,434,1,3
106394,439,3,1
106394,435,2,1
106394,409,1,2
103289,406,3,1
103289,426,3,1
103289,402,2,1
103289,404,3,2
103289,409,1,1
103289,416,3,3
103289,419,3,1
103289,422,3,2
103289,423,1,2
103289,437,3,3
109314,432,3,7
109314,427,3,1
109314,409,3,3
109314,436,3,3
109314,429,1,1
109314,NA,3,5
109314,416,3,2
109314,441,3,1
109314,403,3,6
109314,NA,3,4
102700,406,1,1
102700,402,2,1
102700,409,1,4
102700,432,2,7
102700,411,1,5
102700,422,3,2
102700,423,2,5
102700,404,2,4
102700,426,2,3
102700,439,1,2
102700,438,2,2
102700,407,1,3
102700,405,2,6
102700,434,2,2
102700,440,3,1
106091,442,3,1
106091,406,1,2
106091,446,3,4
106091,416,2,1
106091,438,3,5
106091,438,3,3
106091,434,1,1
106091,401,3,6
106091,432,3,2
106091,405,3,7
109110,409,2,4
109110,432,3,2
109110,436,1,3
109110,441,1,2
109110,434,2,2
109110,412,2,1
109110,405,2,3
109110,439,1,1
109110,435,3,1
109110,448,1,4
109567,431,1,4
109567,405,1,3
109567,434,2,3
109567,418,3,2
109567,406,1,1
109567,433,2,2
109567,454,2,2
109567,416,1,2
109567,432,3,1
109567,409,1,1
104483,405,2,4
104483,432,2,3
104483,NA,2,5
104483,438,3,4
104483,406,3,1
104483,413,1,1
104483,421,3,2
104483,403,2,2
104483,434,3,3
104483,400,2,1
109303,405,3,1
109303,406,3,1
109303,448,3,1
109303,NA,3,1
109303,411,3,1
109303,420,3,1
109303,440,3,1
109303,436,3,1
109303,432,3,1
109303,419,3,1
104993,431,2,4
104993,411,2,2
104993,404,2,1
104993,437,2,4
104993,442,2,3
104993,NA,3,2
104993,433,2,5
104993,438,1,5
104993,407,3,1
104993,414,3,2
104993,422,3,1
104993,434,1,6
104993,446,2,3
104993,454,2,3
104993,438,1,2
104993,419,3,3
104993,416,1,4
104993,406,1,1
104993,439,1,3
106894,434,1,3
106894,438,1,5
106894,401,2,3
106894,438,3,1
106894,435,1,2
106894,437,3,2
106894,442,2,2
106894,443,2,1
106894,435,1,1
106894,411,1,4
107854,403,2,5
107854,429,3,9
107854,407,2,7
107854,423,1,1
107854,421,2,6
107854,409,1,2
107854,406,3,10
107854,422,2,4
107854,424,2,3
107854,410,3,8
105766,403,1,1
105766,NA,1,3
105766,430,3,10
105766,417,1,2
105766,400,2,9
105766,405,1,4
105766,427,2,5
105766,NA,2,8
105766,406,3,1
105766,438,2,6
100221,440,3,1
100221,412,3,1
100221,433,3,1
100221,400,1,1
100221,431,3,1
100221,454,3,1
100221,446,3,1
100221,420,3,1
100221,415,3,1
100221,444,3,1
100221,441,3,1
105451,438,2,1
105451,438,2,2
105451,437,3,2
105451,409,2,5
105451,NA,1,1
105451,419,1,2
105451,414,1,3
105451,443,3,1
105451,416,2,4
105451,406,2,3
107089,446,2,7
107089,433,2,8
107089,438,1,1
107089,409,2,6
107089,410,1,4
107089,421,1,2
107089,414,2,9
107089,406,1,5
107089,404,1,3
107089,423,2,10
101805,414,3,3
101805,419,3,1
101805,438,1,1
101805,443,2,3
101805,437,1,3
101805,402,1,2
101805,423,2,1
101805,NA,3,2
101805,422,2,2
101805,438,1,4
105897,406,1,1
105897,411,3,1
105897,438,1,2
105897,402,2,1
105897,443,3,2
105897,419,2,2
105897,440,3,3
105897,NA,1,3
105897,434,1,4
105897,416,2,3
106499,403,1,4
106499,417,1,3
106499,416,3,1
106499,432,1,1
106499,NA,2,3
106499,408,3,3
106499,410,2,1
106499,419,1,2
106499,411,3,2
106499,NA,2,2
105263,430,3,1
105263,406,1,1
105263,438,1,2
105263,416,1,3
105263,405,2,1
105263,419,1,5
105263,421,2,2
105263,400,2,3
105263,NA,3,2
105263,410,1,4
102976,434,2,7
102976,406,1,1
102976,440,2,6
102976,405,3,10
102976,432,1,3
102976,442,1,4
102976,419,2,8
102976,415,1,5
102976,448,3,9
102976,409,1,2
109626,402,2,1
109626,420,1,1
109626,438,2,2
109626,432,1,2
109626,423,2,1
109626,419,1,1
109626,407,3,1
109626,411,1,2
109626,439,2,2
109626,409,1,3
109626,404,3,1
106476,419,1,3
106476,411,1,5
106476,433,2,3
106476,431,1,6
106476,434,2,2
106476,432,1,2
106476,405,3,1
106476,420,3,1
106476,415,2,1
106476,409,1,1
106476,416,1,4
109878,423,1,2
109878,432,3,1
109878,409,3,1
109878,419,3,1
109878,439,1,3
109878,405,1,4
109878,404,1,1
109878,446,3,1
109878,437,3,1
109878,438,3,1
108306,446,3,1
108306,407,1,3
108306,404,2,1
108306,402,3,1
108306,448,2,1
108306,426,3,1
108306,439,2,1
108306,435,3,1
108306,422,1,2
108306,423,1,1
109591,431,1,1
109591,438,3,1
109591,414,2,1
109591,416,2,1
109591,437,3,1
109591,432,1,1
109591,411,1,1
109591,436,3,1
109591,406,2,1
109591,409,1,1
107684,409,2,1
107684,433,2,2
107684,415,3,1
107684,437,2,3
107684,438,1,1
107684,406,1,2
107684,422,1,3
107684,423,1,4
107684,414,3,2
107684,404,1,5
106678,405,3,1
106678,448,3,1
106678,441,3,1
106678,444,3,1
106678,446,3,1
106678,452,3,1
106678,437,3,1
106678,401,3,1
106678,432,3,1
106678,412,3,1
106678,418,1,1
109410,419,2,3
109410,404,3,1
109410,438,1,5
109410,442,1,2
109410,434,1,3
109410,435,2,2
109410,402,3,2
109410,438,1,4
109410,416,2,1
109410,411,1,1
103626,441,3,1
103626,436,3,2
103626,406,2,2
103626,416,3,4
103626,443,1,2
103626,438,1,1
103626,435,1,4
103626,401,1,3
103626,452,3,3
103626,438,2,1
109588,415,2,6
109588,436,1,3
109588,416,1,1
109588,431,2,7
109588,452,2,9
109588,454,3,11
109588,442,1,4
109588,438,1,2
109588,440,1,5
109588,418,2,8
109588,433,3,10
105377,415,3,2
105377,438,3,3
105377,406,1,2
105377,412,3,4
105377,405,2,4
105377,423,1,2
105377,409,2,2
105377,434,2,1
105377,419,1,3
105377,416,1,1
105377,432,2,3
105377,418,3,1
106208,434,1,2
106208,416,1,4
106208,432,1,3
106208,404,1,5
106208,411,2,2
106208,402,1,8
106208,437,2,1
106208,438,1,7
106208,419,1,6
106208,440,1,1
106449,424,2,4
106449,422,2,1
106449,404,2,3
106449,409,3,1
106449,403,1,2
106449,405,3,1
106449,432,2,4
106449,429,2,2
106449,423,1,1
106449,419,1,3
106449,NA,1,4
108438,411,3,5
108438,437,3,7
108438,423,1,1
108438,402,3,1
108438,401,3,8
108438,438,3,9
108438,416,3,6
108438,NA,3,3
108438,406,3,4
108438,419,3,2
105440,402,3,1
105440,414,1,2
105440,437,2,1
105440,419,3,2
105440,416,1,1
105440,438,1,3
105440,434,1,4
105440,438,2,2
105440,NA,2,3
105440,432,3,3
108347,423,1,1
108347,448,2,1
108347,436,3,1
108347,415,3,1
108347,406,3,1
108347,405,1,2
108347,404,1,2
108347,432,2,3
108347,402,2,2
108347,407,3,1
108347,452,3,1
108347,434,2,1
108347,440,1,2
108347,418,3,1
108347,409,3,1
108347,446,3,1
108347,411,3,1
104078,415,2,1
104078,446,1,2
104078,414,3,1
104078,406,2,1
104078,412,1,2
104078,443,3,2
104078,446,1,2
104078,454,2,2
104078,438,2,2
104078,433,1,1
104078,438,1,3
106656,429,2,1
106656,418,1,1
106656,403,2,1
106656,415,3,1
106656,420,1,1
106656,431,2,1
106656,NA,2,1
106656,405,2,1
106656,409,2,1
106656,412,3,1
107291,426,1,1
107291,446,3,1
107291,414,2,1
107291,438,2,1
107291,NA,2,1
107291,448,3,1
107291,411,2,1
107291,402,1,1
107291,419,2,1
107291,422,1,1
102534,406,1,1
102534,438,1,3
102534,435,3,4
102534,446,1,2
102534,414,3,2
102534,433,3,1
102534,438,2,2
102534,454,2,3
102534,413,1,4
102534,434,2,4
105375,438,3,1
