PERSONID,Applicant_Pool,UNIV_Selectivity,UNIV_Major,Candidate_Strength,Low_IncomeComm_Ex,Low_IncomeComm_Ex_L,Mission_KNWL_ALNMT,FastApp,ESSAY_Length,ESSAY_T1,ESSAY_T2,ESSAY_T3,ESSAY_T4,ESSAY_T5,ESSAY_T6,ESSAY_T7,ESSAY_T8,ESSAY_T9,ESSAY_T10,MATCH_REGION_CODE,MATCH_Subject,MATCH_is_home_region,MATCH_is_UNIV_Region,MATCH_is_Current_Region,MATCH_District,MATCH_School,MATCH_School_Type,MATCH_Grade_Level,MATCH_Y1_subject_group,OUTCOME_1_Confirmed,OUTCOME_2_StartTeaching,OUTCOME_3_Complet_Y1,OC_Satisfaction_Y1,OUTCOME_4_Complet_Y2,OC_Satisfaction_Y2,MATCH_Region_Pref_Level,MATCH_Region_Pref_Rank,MATCH_Subject_Prefer
102767,A,Most Selective,Economics,0.74337307,Y,LEVEL3,4,0,1323,0.003855669,0.003855534,0.003855494,0.003855046,0.09517993,0.003855912,0.00385559,0.00385536,0.003855019,0.873976409,407,ELEMENTARY,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,4,3
107100,A,More Selective,Marketing,0.93049403,Y,LEVEL3,4.5,0,2127,0.002174834,0.32344684,0.00217499,0.002174842,0.078940436,0.002175106,0.582387924,0.002174966,0.002174949,0.002175149,421,BIOLOGY,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,1
107565,A,More Selective,Finance,0.76688027,Y,LEVEL3,3.5,0,1173,0.004004171,0.004003471,0.405469924,0.00400254,0.004002626,0.19890362,0.004002805,0.004002724,0.004003289,0.367604852,437,MSGENSCIENCE,FALSE,FALSE,FALSE,Partner 157,School 0313,Traditional Public School,MIDDLE,Science,1,1,1,5.75,1,NA,1,2,2
103585,A,Least Selective,Economics,0.83685962,Y,LEVEL3,5,0,2632,0.001495343,0.752454042,0.094161101,0.001495078,0.001495094,0.001495274,0.001495182,0.00149523,0.142918393,0.001495289,443,MSMATH,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,1
109601,A,Least Selective,History,0.75866873,Y,LEVEL3,3,1,1761,0.185067356,0.002785964,0.002786311,0.002785545,0.058986042,0.193049639,0.002786164,0.104928672,0.002785753,0.44403854,431,ENGLISH,TRUE,TRUE,FALSE,Partner 570,School 1651,Traditional Public School,LOWER ELEMENTARY (1-2),General Ed,1,1,1,3.5,1,3.75,1,1,1
103749,A,Most Selective,English,0.84895968,Y,LEVEL2,4,0,1701,0.286943704,0.239642739,0.002633817,0.046901647,0.002633508,0.410709798,0.002633387,0.002633686,0.002633927,0.002633773,411,ELEMENTARY,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,2,1
109367,A,More Selective,Public Health,0.71088359,Y,LEVEL2,4,0,1995,0.002275158,0.723768592,0.258030564,0.002275203,0.002274971,0.002275187,0.002275225,0.002274997,0.002274976,0.002275117,429,ELEMENTARY,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,1
109599,A,Most Selective,Other Engineering,0.81544382,Y,LEVEL2,3.5,0,1734,0.298918128,0.002273879,0.184073314,0.002273793,0.058060165,0.445303828,0.002275119,0.002274025,0.002273981,0.002273807,431,HSMATH,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,1
102184,A,More Selective,Film/Video,0.79403892,Y,LEVEL2,3,0,2470,0.182191223,0.001820045,0.001820112,0.001819741,0.274321765,0.414307266,0.001819848,0.118259989,0.001820058,0.001819972,405,SPED,TRUE,FALSE,FALSE,Partner 440,School 0201,Charter School,HIGH,General Ed,1,1,1,4.75,1,5.75,1,3,2
103648,A,Selective,Biology,0.72329755,Y,LEVEL2,2.5,0,2145,0.461007446,0.119484134,0.264118254,0.001769658,0.001769546,0.001769817,0.001769533,0.067858592,0.078683294,0.0017697,443,HSGENSCIENCE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,2,1,1
102185,A,Most Selective,Psychology,0.91239549,Y,LEVEL3,5,0,1570,0.241548136,0.002501951,0.002502069,0.002501693,0.074548505,0.376720577,0.002502057,0.002502043,0.292170912,0.002502031,405,SPED,FALSE,FALSE,FALSE,Partner 056,School 0087,Traditional Public School,MIDDLE,General Ed,1,1,1,2.5,1,1,1,1,3
103672,A,More Selective,Psychology,0.7208546,Y,LEVEL2,3.5,0,1537,0.003706116,0.25975582,0.003706114,0.003705738,0.003706631,0.710595429,0.003705826,0.003706551,0.003705639,0.003706106,411,ELEMENTARY,TRUE,TRUE,TRUE,Partner 484,School 0832,Traditional Public School,LOWER ELEMENTARY (1-2),General Ed,1,1,1,5.75,1,3.5,1,1,1
102681,A,Selective,Creative Writing,0.8884951,Y,LEVEL2,3.5,0,2042,0.002859951,0.002860199,0.002860623,0.002860355,0.634760737,0.002859993,0.216879413,0.002860357,0.065659665,0.06553866,407,SPANISH,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,7,3
109632,A,Most Selective,English,0.75716722,Y,LEVEL2,2,0,2213,0.002223206,0.002223218,0.331886709,0.002223342,0.405834556,0.002223332,0.24671559,0.002223401,0.002223215,0.002223463,420,SPED,FALSE,TRUE,FALSE,Partner 274,School 2070,Charter School,MIDDLE,English,1,1,1,4.5,1,NA,1,2,3
107680,A,More Selective,International Studies/Relations,0.70580865,Y,LEVEL3,4,1,2165,0.511832595,0.002175419,0.002175832,0.107669987,0.066710263,0.300733119,0.002175756,0.002175663,0.002175559,0.002175791,437,ELEMENTARY,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,2,1,0
102713,A,Selective,Biology,0.84535452,Y,LEVEL3,4,0,1948,0.206991136,0.427755803,0.002048912,0.002049203,0.002048687,0.002049313,0.002048671,0.236342594,0.116616793,0.002048913,407,BIOLOGY,TRUE,TRUE,TRUE,Partner 084,School 0676,Traditional Public School,HIGH,Science,1,1,1,5.5,1,5.25,1,4,1
108563,A,Most Selective,Ecology,0.70080202,Y,LEVEL3,4,0,1767,0.00333451,0.164767891,0.003334547,0.00333433,0.003334459,0.608121872,0.203768626,0.003334388,0.003334318,0.003335068,454,HSGENSCIENCE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,2,2
102513,A,More Selective,Chemical Engineering,0.71475568,Y,LEVEL3,4.5,0,2612,0.319560319,0.001371135,0.001371129,0.001371151,0.38966158,0.001371148,0.112026364,0.001371085,0.170524955,0.001371131,446,HSGENSCIENCE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,2,1
108426,A,Most Selective,Psychology,0.77851663,Y,LEVEL3,4.5,0,2290,0.611188531,0.002176237,0.002175529,0.002175252,0.002176979,0.236074045,0.002178372,0.137504175,0.002175556,0.00217534,423,MSGENERALIST,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,1
106798,A,Selective,Philosophy,0.68439637,Y,LEVEL2,4,0,1797,0.002129674,0.655381918,0.002129196,0.052708928,0.002129294,0.002129426,0.06466046,0.002129314,0.102911785,0.113690019,435,ENGLISH,FALSE,FALSE,FALSE,Partner 476,School 1946,Traditional Public School,UPPER ELEMENTARY (3-5),English,1,1,1,6.25,0,NA,1,2,1
101662,B,Selective,Psychology,0.84356432,N,LEVEL3,4,0,1711,0.247940674,0.002705618,0.102226682,0.002705881,0.0027053,0.238745451,0.002704968,0.002705073,0.002705233,0.394855142,438,MSGENSCIENCE,FALSE,FALSE,FALSE,Partner 014,School 1672,Traditional Public School,PREK-K,General Ed,1,1,1,5.25,1,7,1,1,2
104997,A,More Selective,Marketing,0.80901097,Y,LEVEL2,3,0,1547,0.059281122,0.725481629,0.003232391,0.003232166,0.003232646,0.192609191,0.003232709,0.003232426,0.003232753,0.003232968,414,ELEMENTARY,FALSE,TRUE,TRUE,Partner 117,School 0147,Charter School,UPPER ELEMENTARY (3-5),English,1,1,1,6.5,1,NA,1,4,1
100046,A,More Selective,Business,0.7672877,Y,LEVEL3,3.5,0,1674,0.00312592,0.464403898,0.003126366,0.003125872,0.003126065,0.003126519,0.253568292,0.003126115,0.003125935,0.260145038,401,HSMATH,TRUE,TRUE,TRUE,Partner 379,School 1796,Traditional Public School,MIDDLE,Foreign Language,1,1,1,7,1,7,2,3,1
107902,A,Least Selective,Speech Communication,0.74525381,Y,LEVEL2,3,0,1908,0.002859461,0.002859714,0.205668122,0.00285914,0.002859314,0.002859653,0.086199544,0.002859392,0.002859645,0.688116074,423,ELEMENTARY,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,3
102983,A,Most Selective,Psychology,0.95343223,Y,LEVEL3,5,1,2097,0.101762608,0.382634848,0.165886909,0.002041535,0.337465167,0.002041935,0.00204165,0.00204187,0.002041781,0.002041725,406,HSGENSCIENCE,TRUE,TRUE,TRUE,Partner 273,School 2183,Charter School,HIGH,Science,1,1,1,4.5,1,NA,1,3,2
109721,A,Most Selective,Political Science,0.69005009,Y,LEVEL3,3.5,1,1441,0.004171209,0.184515372,0.004171383,0.004171202,0.230193079,0.004171355,0.00417146,0.004171784,0.272654951,0.287608236,448,ESL,FALSE,FALSE,FALSE,Partner 543,School 1436,Traditional Public School,LOWER ELEMENTARY (1-2),Other,1,1,1,5.5,0,NA,2,1,2
105705,A,Most Selective,Anthropology,0.70039653,Y,LEVEL2,2,0,1681,0.002942771,0.002942653,0.002942903,0.002942427,0.310723662,0.002942584,0.236577258,0.002942692,0.002942627,0.432100445,417,SPED,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,2,3
109886,A,More Selective,Social Work,0.8115545,Y,LEVEL3,5,1,2044,0.001964163,0.306874305,0.001964419,0.309147298,0.151444629,0.062382065,0.001964152,0.160329625,0.001964578,0.001964743,410,BIOLOGY,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,3,99,2
100474,A,Selective,Biology,0.71375012,Y,LEVEL3,4,0,1789,0.260920763,0.095397204,0.002131226,0.002131239,0.057623394,0.115371726,0.159358203,0.002131125,0.04142886,0.263506234,402,BIOLOGY,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,3,1
106838,A,Most Selective,African-American Studies,0.68973805,Y,LEVEL3,3.5,1,2085,0.174522519,0.525525212,0.002131461,0.002131481,0.002131346,0.00213133,0.0021316,0.002131669,0.285031945,0.002131392,435,MUSIC,TRUE,FALSE,TRUE,Partner 585,School 0167,Traditional Public School,UPPER ELEMENTARY (3-5),Social Studies,1,1,1,7,1,7,2,3,1
103489,A,More Selective,Psychology,0.81088579,Y,LEVEL2,3.5,1,1911,0.18549931,0.002280751,0.656733274,0.002280876,0.141802073,0.002280622,0.002281369,0.002280739,0.002280546,0.002280463,443,ELEMENTARY,FALSE,TRUE,FALSE,0,0,0,0,0,1,1,1,NA,1,3,1,2,1
109450,B,Less Selective,Women's Studies,0.8010248,Y,LEVEL3,4,1,1577,0.003032364,0.003032518,0.003032359,0.003032318,0.003032132,0.323460847,0.294036716,0.288515121,0.075793184,0.003032472,442,ELEMENTARY,FALSE,FALSE,FALSE,Partner 312,School 0648,Charter School,HIGH,Foreign Language,1,1,1,5,1,NA,1,2,1
104923,A,Selective,Mass Communications,0.73836804,Y,LEVEL3,4.5,1,1409,0.004002924,0.004003235,0.004002681,0.004002383,0.00400294,0.295582414,0.004002804,0.004003199,0.004002713,0.672394693,414,HSMATH,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,3
109065,A,More Selective,Other Engineering,0.81211664,Y,LEVEL3,5,0,1444,0.111319773,0.472013414,0.002383647,0.002383758,0.061611637,0.002383772,0.002383472,0.0023836,0.161193609,0.181943312,439,HSMATH,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,2,1
100381,B,More Selective,Government,0.81489271,Y,LEVEL2,2.5,0,2259,0.001963044,0.087842718,0.00196271,0.001962537,0.202406704,0.229505703,0.220073834,0.001962886,0.250357032,0.001962859,402,MSMATH,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,1,5,2
106458,A,Selective,Marketing,0.71674477,Y,LEVEL1,2,1,1737,0.002526265,0.002526402,0.271107554,0.002526129,0.244053468,0.002526434,0.249739572,0.002526445,0.038469132,0.183998615,419,ELEMENTARY,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,1
106767,B,Least Selective,Electrical Engineering,0.71023497,Y,LEVEL3,4,1,975,0.005558531,0.00555846,0.005558783,0.005558438,0.005558322,0.302535385,0.005558639,0.005559443,0.005558024,0.652996004,435,HSMATH,TRUE,TRUE,TRUE,Partner 428,School 0945,Charter School,UPPER ELEMENTARY (3-5),Math,1,1,1,3.75,1,3.75,1,4,1
102117,A,Most Selective,Economics,0.69767121,Y,LEVEL3,4,1,1971,0.361589521,0.185199484,0.002705269,0.00270488,0.002705386,0.434274554,0.002704967,0.002705416,0.002705454,0.00270506,405,SPED,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,3
100465,A,Most Selective,Classics,0.9994025,Y,LEVEL3,5,0,2020,0.002179129,0.511513412,0.121624775,0.002179191,0.002179288,0.201137796,0.00217919,0.002178833,0.152649507,0.002178877,402,HSMATH,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,3,1
108072,B,More Selective,English,0.71668677,Y,LEVEL3,4,0,2017,0.002176355,0.261890173,0.0021764,0.00217638,0.002176246,0.422652304,0.002176266,0.002176541,0.0021764280000000002,0.300222874,423,ELEMENTARY,TRUE,TRUE,FALSE,Partner 128,School 1738,Charter School,6,English,1,1,1,4,1,NA,1,1,3
108489,A,Least Selective,Education (elementary),0.71593072,Y,LEVEL3,4.5,1,836,0.597097337,0.010005577,0.010002323,0.010002375,0.010002963,0.010004428,0.010002977,0.010003795,0.010001986,0.322876215,454,ELEMENTARY,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,1
106304,A,Most Selective,Spanish,0.78371124,Y,LEVEL2,3.5,0,1867,0.487305939,0.49490425,0.002223642,0.002223579,0.002223767,0.002224187,0.002223703,0.002223587,0.002223827,0.002223526,419,ENGLISH,TRUE,TRUE,TRUE,Partner 142,School 0303,Traditional Public School,MIDDLE,English,1,1,1,4.75,1,4,1,3,1
107994,A,Most Selective,English Literature,0.86975041,Y,LEVEL3,4.5,1,2159,0.001925101,0.001925258,0.001925349,0.001925277,0.288867444,0.466497958,0.143351689,0.00192537,0.089731298,0.00192527,423,SPED,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,0
101995,B,Selective,Political Science,0.83624811,Y,LEVEL3,4.5,0,2088,0.001820055,0.473190933,0.001820011,0.047023557,0.001820342,0.19705224,0.001820313,0.001820038,0.27181232,0.001820156,405,SPED,TRUE,TRUE,FALSE,Partner 039,School 1258,Charter School,UPPER ELEMENTARY (3-5),General Ed,1,1,1,6.25,1,7,1,1,1
105244,A,Most Selective,International Studies/Relations,0.69921889,Y,LEVEL3,2,0,1643,0.002273478,0.296307594,0.002273583,0.002273232,0.002273317,0.685504436,0.00227348,0.002273587,0.002273442,0.002273816,416,SPED,TRUE,FALSE,TRUE,Partner 247,School 0974,Traditional Public School,MIDDLE,General Ed,1,1,1,6,1,NA,1,1,2
105470,A,Most Selective,English,0.82475237,N,LEVEL3,4,0,1030,0.818909645,0.00455074,0.004551671,0.068547852,0.004550469,0.004550597,0.00455031,0.080687232,0.004550994,0.004550528,417,ENGLISH,TRUE,TRUE,TRUE,Partner 294,School 2446,Charter School,HIGH,English,1,1,1,6.5,1,NA,2,1,2
108078,A,Most Selective,Creative Writing,0.81181771,Y,LEVEL3,4,0,1604,0.252848983,0.002440633,0.002440541,0.002441084,0.002440548,0.379317611,0.0024407,0.350749046,0.002440334,0.0024405300000000002,423,SPED,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,1,1,1
107331,A,Least Selective,Native American Studies,0.66554272,N,LEVEL3,5,1,2114,0.274303108,0.106023185,0.002003415,0.002003231,0.002003214,0.176252037,0.002003492,0.002003376,0.431401461,0.0020035,436,ELEMENTARY,TRUE,FALSE,TRUE,Partner 231,School 0308,Traditional Public School,HIGH,Social Studies,1,1,1,6,1,6,1,1,1
106744,B,Least Selective,Political Science,0.85487148,Y,LEVEL3,4,1,1247,0.003849475,0.003849162,0.003849582,0.00384951,0.003849682,0.508954465,0.003849207,0.460249692,0.00384927,0.003849935,435,HSGENSCIENCE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,5,3
104270,A,More Selective,Psychology,0.86772446,Y,LEVEL3,5,0,1947,0.00250423,0.144968092,0.002504325,0.002504415,0.300983101,0.002504424,0.494946182,0.002504514,0.044076353,0.002504313,432,SPED,TRUE,TRUE,TRUE,Partner 394,School 1037,Traditional Public School,UPPER ELEMENTARY (3-5),General Ed,1,1,1,6.75,1,NA,1,3,1
109870,A,More Selective,American Studies,0.65338339,Y,LEVEL2,2.5,0,1773,0.753007948,0.003140199,0.003140056,0.003139757,0.003140318,0.003139938,0.003139625,0.118152559,0.106859542,0.003140095,410,ELEMENTARY,TRUE,TRUE,TRUE,Partner 287,School 2099,Traditional Public School,UPPER ELEMENTARY (3-5),General Ed,1,1,1,4.75,1,NA,3,99,1
102835,A,Most Selective,English,0.74414615,Y,LEVEL3,4,0,1680,0.003126649,0.536084592,0.003126875,0.003126338,0.003126687,0.003126977,0.003127012,0.237520739,0.003126381,0.204507723,406,ENGLISH,TRUE,TRUE,TRUE,Partner 263,School 1046,Traditional Public School,HIGH,English,1,1,1,7,1,NA,1,2,1
100282,A,Most Selective,English,0.91958351,Y,LEVEL2,3.5,0,1829,0.724353731,0.002440833,0.00244085,0.002440624,0.002440996,0.161019042,0.002440791,0.0024408,0.097541541,0.002440778,400,ELEMENTARY,FALSE,TRUE,TRUE,Partner 378,School 2064,Traditional Public School,UPPER ELEMENTARY (3-5),General Ed,1,1,1,4.5,1,NA,1,1,1
108388,A,Most Selective,Linguistics,0.78761393,Y,LEVEL3,4.5,1,1659,0.387534112,0.002501477,0.002501387,0.002500934,0.447571993,0.147385076,0.002500999,0.002501308,0.002501362,0.00250138,423,ELEMENTARY,FALSE,TRUE,FALSE,Partner 128,School 1738,Charter School,UPPER ELEMENTARY (3-5),Other,1,1,1,5.25,1,NA,1,1,1
101762,A,More Selective,Political Science,0.9221728,N,LEVEL2,4,0,2267,0.001888079,0.797919452,0.001888148,0.001888257,0.001888265,0.001888385,0.001888359,0.001888198,0.001888094,0.186974734,438,HISTORY,FALSE,TRUE,TRUE,0,0,0,0,0,1,1,1,NA,1,4.75,1,1,1
105197,A,Least Selective,Political Science,0.90266621,Y,LEVEL3,5,0,1446,0.003850857,0.181415394,0.366353691,0.003850031,0.003850352,0.425276488,0.003850674,0.003850624,0.003851169,0.00385069,416,ELEMENTARY,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,4,0
101967,A,Most Selective,Political Science,0.89971373,Y,LEVEL3,4.5,0,1938,0.002778787,0.002779041,0.167910829,0.002778791,0.002778808,0.002778938,0.128821507,0.002779191,0.326151609,0.360442489,405,PREK,FALSE,TRUE,TRUE,Missing Data,School 1463,Missing Data,PREK-K,General Ed,1,1,1,2.75,0,NA,1,1,1
109049,B,Most Selective,Industrial Engineering,0.74510235,Y,LEVEL3,4,0,1494,0.234977648,0.002633199,0.002633327,0.002632733,0.292621136,0.002633371,0.002633019,0.002633075,0.002632983,0.453969538,439,HSMATH,FALSE,TRUE,FALSE,Partner 500,School 2142,Traditional Public School,HIGH,Math,1,1,1,6,1,6,1,1,3
105301,B,Less Selective,International Business,0.74602775,Y,LEVEL3,5,0,1572,0.597052157,0.002779677,0.002779796,0.0027795,0.002779441,0.002779469,0.002779553,0.002779799,0.050925225,0.332565337,416,MSMATH,FALSE,FALSE,FALSE,Partner 550,School 1422,Traditional Public School,6,Math,1,1,1,6.25,1,7,2,2,1
102089,A,Most Selective,Education (general),0.72047837,Y,LEVEL3,4,0,1143,0.005003764,0.0050024860000000004,0.225417376,0.005002873,0.005003531,0.0050036,0.129753456,0.459901452,0.005003581,0.154907927,405,SPED,FALSE,FALSE,FALSE,Partner 485,School 0999,Charter School,MIDDLE,General Ed,1,1,1,4,1,3.75,1,6,3
107705,A,Most Selective,Anthropology,0.67372113,Y,LEVEL3,3.5,0,2053,0.036189027,0.001853627,0.65047156799999994,0.053698499,0.153079972,0.001853734,0.001853668,0.001853725,0.097292438,0.0018537,423,SPED,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,1
107716,B,Least Selective,Communications,0.66915,Y,LEVEL3,4.5,1,1551,0.309071898,0.002328337,0.002328198,0.0023284,0.178116292,0.002328055,0.002328376,0.002328071,0.49651441,0.002327931,423,SPED,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0
102419,A,More Selective,Political Science,0.69159737,Y,LEVEL3,3,0,1849,0.001855649,0.286952853,0.324656039,0.001855572,0.303650022,0.001855725,0.001855563,0.001855806,0.073606953,0.001855861,446,SPED,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,3,2
109701,B,More Selective,Interdisciplinary Studies,0.85028153,Y,LEVEL2,4,0,1830,0.001820217,0.695180833,0.001820319,0.001819714,0.001820094,0.00182008,0.001820042,0.001820248,0.290258527,0.001819918,448,ESL,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,2,1,2
107453,A,Less Selective,Interdisciplinary Studies,0.88048604,Y,LEVEL2,4,0,1529,0.002705001,0.002704773,0.453050584,0.060145091,0.002705513,0.002704859,0.467869371,0.002704938,0.002704793,0.002705107,437,ELEMENTARY,FALSE,TRUE,FALSE,Partner 472,School 2762,Traditional Public School,UPPER ELEMENTARY (3-5),General Ed,1,1,1,5,1,NA,1,3,1
106880,A,Selective,Psychology,0.74536423,Y,LEVEL2,4,0,1986,0.191919222,0.220812991,0.002565227,0.00256545,0.002565182,0.569310844,0.002565208,0.00256535,0.002565274,0.002565256,435,ENGLISH,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,1
101833,A,Most Selective,Health/Health Science,0.7236191,N,LEVEL1,2,0,1487,0.002633204,0.002633071,0.002632897,0.002633138,0.002632956,0.898717821,0.002633029,0.00263286,0.002632742,0.080218337,438,ELEMENTARY,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,1,1,1
102724,A,Most Selective,Biochemistry,0.73332244,N,LEVEL2,2.5,0,2162,0.156842515,0.222821385,0.001793055,0.001793181,0.280993432,0.03642093,0.00179301,0.001793341,0.293956041,0.001793106,407,BIOLOGY,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,1
104825,A,Selective,History,0.76929821,N,LEVEL2,3,0,2197,0.338272274,0.113099732,0.002227473,0.002227295,0.0022278,0.45427075,0.08099179,0.002227646,0.002227764,0.002227461,412,ENGLISH,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,5,1
108168,A,Selective,Creative Writing,0.73800638,Y,LEVEL3,3.5,0,1767,0.287826508,0.136900574,0.280692607,0.104012862,0.002639615,0.002639488,0.002639297,0.002639542,0.177370086,0.002639423,423,PREK,TRUE,TRUE,TRUE,Missing Data,School 1246,Missing Data,PREK-K,General Ed,1,1,1,6.5,1,5.25,1,1,2
108823,A,Selective,Political Science,0.7389868,Y,LEVEL3,3,0,1446,0.0031286,0.66657573,0.003127769,0.148403034,0.163123265,0.003128231,0.003128109,0.003128291,0.003128607,0.003128373,427,ENGLISH,TRUE,TRUE,TRUE,Partner 124,School 0871,Traditional Public School,MIDDLE,English,1,1,1,3.5,1,2.5,3,99,3
103891,B,Most Selective,International Studies/Relations,0.70157796,Y,LEVEL3,3.5,0,962,0.272090614,0.683435023,0.005558635,0.005559358,0.005558935,0.005559429,0.005559222,0.005559461,0.005559534,0.00555981,411,ELEMENTARY,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,3,1
102093,A,Most Selective,English Literature,0.7999792,Y,LEVEL2,3,1,1739,0.002440015,0.002440003,0.002440162,0.002439929,0.002440098,0.227928206,0.00244026,0.002440144,0.752551138,0.002440043,405,SPED,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,2
102872,A,Most Selective,History,0.74221818,Y,LEVEL2,3,0,1940,0.071167253,0.441371143,0.00270737,0.002706577,0.468514651,0.00270672,0.002706488,0.002706726,0.002706473,0.002706569,406,HISTORY,TRUE,FALSE,TRUE,Partner 273,School 2104,Charter School,HIGH,Social Studies,1,1,1,4.75,1,NA,1,1,1
108673,A,More Selective,Other,0.65860101,Y,LEVEL2,3,1,1272,0.003572873,0.003573135,0.285491049,0.064219877,0.625277877,0.003572845,0.003573038,0.00357317,0.003573071,0.003573046,424,HSMATH,TRUE,TRUE,TRUE,Partner 245,School 2857,Traditional Public School,HIGH,Math,1,1,1,4.75,0,NA,3,99,2
105078,A,Most Selective,Psychology,0.65414622,Y,LEVEL2,2.5,0,987,0.003573173,0.651774287,0.003573331,0.003573453,0.319637299,0.003573366,0.003573971,0.003573446,0.003574243,0.003573439,415,ENGLISH,TRUE,TRUE,TRUE,Partner 353,School 2132,Traditional Public School,MIDDLE,English,1,1,1,6,1,4.75,1,1,2
101985,A,Most Selective,Public Policy,0.90760372,Y,LEVEL2,3,0,1719,0.002327984,0.246544048,0.002327811,0.002327608,0.280185133,0.45697683099999997,0.002327655,0.002327653,0.002327762,0.002327556,405,ELEMENTARY,TRUE,TRUE,TRUE,Partner 518,School 0876,Charter School,MIDDLE,General Ed,1,1,1,3.5,1,NA,1,1,1
108215,B,Least Selective,International Studies/Relations,0.8446485,Y,LEVEL3,5,0,1857,0.001962146,0.410967767,0.0019622,0.001961965,0.001962369,0.15404588,0.268574089,0.001962276,0.154638916,0.001962372,423,PREK,FALSE,FALSE,TRUE,Partner 268,School 2487,Early Childhood Education (ECE) Center,PREK-K,General Ed,1,1,1,6.75,1,4.5,1,1,2
109872,A,Selective,Pre-medicine,0.75449106,Y,LEVEL3,3.5,1,1783,0.491869837,0.042437356,0.002858699,0.138750657,0.002858497,0.309789747,0.002858637,0.002858822,0.002858817,0.002858994,410,BIOLOGY,FALSE,TRUE,TRUE,Partner 238,School 1835,Charter School,MIDDLE,Science,1,1,1,4.5,1,4.75,3,99,1
106252,A,More Selective,Public Health,0.58950443,Y,LEVEL2,4,0,2096,0.001787466,0.457231313,0.001787568,0.183939978,0.120000683,0.001787486,0.001787467,0.00178743,0.228103086,0.001787522,434,SPANISH,FALSE,TRUE,TRUE,Partner 003,School 1527,Charter School,UPPER ELEMENTARY (3-5),General Ed,1,1,1,5.25,1,NA,1,5,2
106392,A,Selective,Journalism,0.79323798,Y,LEVEL3,4,1,1703,0.002286118,0.094627105,0.00228507,0.00228546,0.585405529,0.002285152,0.303970009,0.002285134,0.002285184,0.00228526,419,ELEMENTARY,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,3,1
